target_latency_ns,node_count,gpu_count,input_class,goal_source,goal_available,goal_size_mb,sidecar_source,sidecar_available,sidecar_size_mb,hw_status,hw_ms_max,hw_ms_mean,hw_rank_count,collective_rows,collective_instances,composite_lp_status,composite_lp_source,composite_lp_t0_ms,composite_lp_target_ms,lgs_status,lgs_source,lgs_t0_ms,lgs_target_ms,monolithic_lp_status,monolithic_lp_source,monolithic_lp_t0_ms,monolithic_lp_target_ms,monolithic_lp_metadata_source,monolithic_lp_wall_s,monolithic_lp_rss_mb,monolithic_lp_num_vertices,monolithic_lp_num_edges,monolithic_lp_num_vars,monolithic_lp_num_constraints,composite_lp_vs_hw_pct,lgs_vs_hw_pct,monolithic_lp_vs_hw_pct
10000.0,64,256,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/output.goal,True,8410.598614,/home/hpcuser/SC_Tracing/data/revalidation/grok_N64_commdep_lgs/comm_dep.csv,True,493.713839,ok,9562.007008,9378.000752085938,256,53504,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/comp/sweeps/composed_runtime.csv,8600.000999160002,8612.90691836,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/lgs/sweeps/lgs_runtime.csv,9801.120717,9797.520705,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv,8072.78539416,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv.json,7469.463133990765,131704.08203125,114000750.0,170878182.0,42824828.0,99703792.0,-9.925741414390732,2.4630153147028557,
10000.0,128,512,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/output.goal,True,16985.969401,,False,,ok,8530.95149,8348.795374404297,512,107008,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/collective_instances.csv,ok,/mnt/scratch/GrokStudyCodex/Traces_Compression/output/grok_n128/comp/sweeps/composed_runtime.csv,8096.343034640001,8124.162654240002,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/lgs/sweeps/lgs_runtime.csv,8973.541568,8983.723157,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv,7137.089906400024,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv.json,15720.234705988318,263479.26953125,223332206.0,343542502.0,80570748.0,200784112.0,-4.768387632221758,5.307399385997457,
10000.0,256,1024,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/output.goal,True,64240.649991,,False,,ok,8809.18672,8636.854241997069,1024,214016,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/comp/sweeps/composed_runtime.csv,7498.382941686076,7498.382941686076,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/lgs/sweeps/lgs_runtime.csv,9168.341365,9215.186527,missing,,,,,,,,,,,-14.879963610465092,4.608822810830375,
10000.0,512,2048,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/output.goal,True,260732.436782,,False,,ok,8824.132669,8599.175063014649,2048,428032,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n512/comp/sweeps/composed_runtime.csv,7554.133359686076,7554.133359686076,ok,results/final_scratch_rerun_20260627/grok_node_scaling/derived_lgs/grok_N512_lgs_from_stats.csv,8958.24441,9037.56976948,missing,,,,,,,,,,,-14.39234151335406,2.418788434922607,
250000.0,4,16,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/output.goal,True,222.788083,/home/hpcuser/SC_Tracing/data/revalidation/grok_N4_commdep/comm_dep.csv,True,10.092226,ok,6202.184032,6071.8563526875,16,7312,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/comp/sweeps/composed_runtime.csv,6060.225123719999,6062.25807188,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/lgs/sweeps/lgs_runtime.csv,6125.225735,6128.688383,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv,6057.441088719999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv.json,193.5191021002829,4012.765625,3666526.0,4980486.0,1018316.0,2332352.0,-2.2560755920504123,-1.184996262942241,
250000.0,8,32,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/output.goal,True,245.24521,,False,,ok,5257.040015,5043.1025236875,32,7520,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/comp/sweeps/composed_runtime.csv,4911.804783200001,4921.68965128,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/lgs/sweeps/lgs_runtime.csv,5086.301484,5093.81725,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv,4984.0830431999975,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv.json,217.78845313936472,4483.26953125,4061600.0,5576960.0,1164004.0,2679520.0,-6.3790719257060715,-3.1048415940200815,
250000.0,16,64,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/output.goal,True,555.472264,,False,,ok,9961.440575,9743.210504046874,64,12224,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/comp/sweeps/composed_runtime.csv,9383.57807976,9424.15957672,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/lgs/sweeps/lgs_runtime.csv,9602.122869,9630.503541,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv,8236.869085119999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv.json,499.79340503178537,10091.5625,8512334.0,12647238.0,3042236.0,7177520.0,-5.393607422890247,-3.3221804768935286,
250000.0,32,128,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/output.goal,True,2451.341492,,False,,ok,9459.764749,9279.54984383594,128,26752,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/comp/sweeps/composed_runtime.csv,8337.4377934,8504.524862600001,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/lgs/sweeps/lgs_runtime.csv,9556.81558,9607.194149,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv,8095.966766359999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv.json,2259.5754533614963,41353.05078125,35242350.0,53195238.0,13416956.0,31370608.0,-10.097924332642394,1.5584890735848984,
250000.0,64,256,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/output.goal,True,8410.598614,/home/hpcuser/SC_Tracing/data/revalidation/grok_N64_commdep_lgs/comm_dep.csv,True,493.713839,ok,9562.007008,9378.000752085938,256,53504,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/comp/sweeps/composed_runtime.csv,8600.000999160002,8945.54691836,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/lgs/sweeps/lgs_runtime.csv,9801.120717,9950.388113,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv,8072.78539416,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv.json,7469.463133990765,131704.08203125,114000750.0,170878182.0,42824828.0,99703792.0,-6.446973832211613,4.061711152010906,
250000.0,128,512,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/output.goal,True,16985.969401,,False,,ok,8530.95149,8348.795374404297,512,107008,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/collective_instances.csv,ok,/mnt/scratch/GrokStudyCodex/Traces_Compression/output/grok_n128/comp/sweeps/composed_runtime.csv,8096.343034640001,8794.722654240002,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/lgs/sweeps/lgs_runtime.csv,8973.541568,9367.601003,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv,7137.089906400024,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv.json,15720.234705988318,263479.26953125,223332206.0,343542502.0,80570748.0,200784112.0,3.0919313578232845,9.807223895021824,
250000.0,256,1024,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/output.goal,True,64240.649991,,False,,ok,8809.18672,8636.854241997069,1024,214016,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/comp/sweeps/composed_runtime.csv,7498.382941686076,8753.122992200022,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/lgs/sweeps/lgs_runtime.csv,9168.341365,10053.471157,missing,,,,,,,,,,,-0.6364234245675933,14.124850301731376,
250000.0,512,2048,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/output.goal,True,260732.436782,,False,,ok,8824.132669,8599.175063014649,2048,428032,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n512/comp/sweeps/composed_runtime.csv,7554.133359686076,10218.187611400064,ok,results/final_scratch_rerun_20260627/grok_node_scaling/derived_lgs/grok_N512_lgs_from_stats.csv,8958.24441,10941.378397,missing,,,,,,,,,,,15.798209237011005,23.993811147446607,
500000.0,4,16,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/output.goal,True,222.788083,/home/hpcuser/SC_Tracing/data/revalidation/grok_N4_commdep/comm_dep.csv,True,10.092226,ok,6202.184032,6071.8563526875,16,7312,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/comp/sweeps/composed_runtime.csv,6060.225123719999,6066.73828748,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/lgs/sweeps/lgs_runtime.csv,6125.225735,6132.365492,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv,6057.441088719999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv.json,193.5191021002829,4012.765625,3666526.0,4980486.0,1018316.0,2332352.0,-2.1838394962350662,-1.125708938009149,
500000.0,8,32,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/output.goal,True,245.24521,,False,,ok,5257.040015,5043.1025236875,32,7520,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/comp/sweeps/composed_runtime.csv,4911.804783200001,4935.68965128,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/lgs/sweeps/lgs_runtime.csv,5086.301484,5106.784032,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv,4984.0830431999975,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv.json,217.78845313936472,4483.26953125,4061600.0,5576960.0,1164004.0,2679520.0,-6.11276236823545,-2.8581860242888038,
500000.0,16,64,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/output.goal,True,555.472264,,False,,ok,9961.440575,9743.210504046874,64,12224,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/comp/sweeps/composed_runtime.csv,9383.57807976,9469.15957672,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/lgs/sweeps/lgs_runtime.csv,9602.122869,9665.233925,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv,8236.869085119999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv.json,499.79340503178537,10091.5625,8512334.0,12647238.0,3042236.0,7177520.0,-4.941865532134652,-2.9735322694529054,
500000.0,32,128,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/output.goal,True,2451.341492,,False,,ok,9459.764749,9279.54984383594,128,26752,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/comp/sweeps/composed_runtime.csv,8337.4377934,8675.024862600001,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/lgs/sweeps/lgs_runtime.csv,9556.81558,9702.129803,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv,8095.966766359999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv.json,2259.5754533614963,41353.05078125,35242350.0,53195238.0,13416956.0,31370608.0,-8.29555392995322,2.5620621699458277,
500000.0,64,256,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/output.goal,True,8410.598614,/home/hpcuser/SC_Tracing/data/revalidation/grok_N64_commdep_lgs/comm_dep.csv,True,493.713839,ok,9562.007008,9378.000752085938,256,53504,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/comp/sweeps/composed_runtime.csv,8600.000999160002,9292.04691836,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/lgs/sweeps/lgs_runtime.csv,9801.120717,10160.124666,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv,8072.78539416,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv.json,7469.463133990765,131704.08203125,114000750.0,170878182.0,42824828.0,99703792.0,-2.823257600775026,6.2551476640791766,
500000.0,128,512,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/output.goal,True,16985.969401,,False,,ok,8530.95149,8348.795374404297,512,107008,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/collective_instances.csv,ok,/mnt/scratch/GrokStudyCodex/Traces_Compression/output/grok_n128/comp/sweeps/composed_runtime.csv,8096.343034640001,9493.222654240002,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/lgs/sweeps/lgs_runtime.csv,8973.541568,9922.455814,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv,7137.089906400024,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv.json,15720.234705988318,263479.26953125,223332206.0,343542502.0,80570748.0,200784112.0,11.279763639120198,16.311244128291268,
500000.0,256,1024,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/output.goal,True,64240.649991,,False,,ok,8809.18672,8636.854241997069,1024,214016,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/comp/sweeps/composed_runtime.csv,7498.382941686076,10155.622992200022,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/lgs/sweeps/lgs_runtime.csv,9168.341365,11171.884155,missing,,,,,,,,,,,15.284456045677079,26.820834999851158,
500000.0,512,2048,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/output.goal,True,260732.436782,,False,,ok,8824.132669,8599.175063014649,2048,428032,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n512/comp/sweeps/composed_runtime.csv,7554.133359686076,13028.687611400064,ok,results/final_scratch_rerun_20260627/grok_node_scaling/derived_lgs/grok_N512_lgs_from_stats.csv,8958.24441,13706.083725,missing,,,,,,,,,,,47.648365002161135,55.32499611152435,
1000000.0,4,16,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/output.goal,True,222.788083,/home/hpcuser/SC_Tracing/data/revalidation/grok_N4_commdep/comm_dep.csv,True,10.092226,ok,6202.184032,6071.8563526875,16,7312,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/comp/sweeps/composed_runtime.csv,6060.225123719999,6075.73828748,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/lgs/sweeps/lgs_runtime.csv,6125.225735,6338.11871,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv,6057.441088719999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv.json,193.5191021002829,4012.765625,3666526.0,4980486.0,1018316.0,2332352.0,-2.038729322890245,2.191722743128039,
1000000.0,8,32,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/output.goal,True,245.24521,,False,,ok,5257.040015,5043.1025236875,32,7520,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/comp/sweeps/composed_runtime.csv,4911.804783200001,4963.68965128,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/lgs/sweeps/lgs_runtime.csv,5086.301484,5127.067493,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv,4984.0830431999975,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv.json,217.78845313936472,4483.26953125,4061600.0,5576960.0,1164004.0,2679520.0,-5.580143253294207,-2.4723517726543314,
1000000.0,16,64,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/output.goal,True,555.472264,,False,,ok,9961.440575,9743.210504046874,64,12224,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/comp/sweeps/composed_runtime.csv,9383.57807976,9559.15957672,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/lgs/sweeps/lgs_runtime.csv,9602.122869,9711.746071,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv,8236.869085119999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv.json,499.79340503178537,10091.5625,8512334.0,12647238.0,3042236.0,7177520.0,-4.038381750623461,-2.506610385516464,
1000000.0,32,128,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/output.goal,True,2451.341492,,False,,ok,9459.764749,9279.54984383594,128,26752,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/comp/sweeps/composed_runtime.csv,8337.4377934,9016.024862600001,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/lgs/sweeps/lgs_runtime.csv,9556.81558,9906.008056,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv,8095.966766359999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv.json,2259.5754533614963,41353.05078125,35242350.0,53195238.0,13416956.0,31370608.0,-4.690813124574868,4.717277002550972,
1000000.0,64,256,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/output.goal,True,8410.598614,/home/hpcuser/SC_Tracing/data/revalidation/grok_N64_commdep_lgs/comm_dep.csv,True,493.713839,ok,9562.007008,9378.000752085938,256,53504,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/comp/sweeps/composed_runtime.csv,8600.000999160002,9985.04691836,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/lgs/sweeps/lgs_runtime.csv,9801.120717,10687.425034,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv,8072.78539416,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv.json,7469.463133990765,131704.08203125,114000750.0,170878182.0,42824828.0,99703792.0,4.424174862098149,11.769684178838444,
1000000.0,128,512,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/output.goal,True,16985.969401,,False,,ok,8530.95149,8348.795374404297,512,107008,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/collective_instances.csv,ok,/mnt/scratch/GrokStudyCodex/Traces_Compression/output/grok_n128/comp/sweeps/composed_runtime.csv,8096.343034640001,10890.222654240002,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/lgs/sweeps/lgs_runtime.csv,8973.541568,11087.621014,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv,7137.089906400024,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv.json,15720.234705988318,263479.26953125,223332206.0,343542502.0,80570748.0,200784112.0,27.655428201714024,29.969336093364667,
1000000.0,256,1024,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/output.goal,True,64240.649991,,False,,ok,8809.18672,8636.854241997069,1024,214016,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/comp/sweeps/composed_runtime.csv,7498.382941686076,12960.622992200022,target_outside_range_0_500000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/lgs/sweeps/lgs_runtime.csv,9168.341365,,missing,,,,,,,,,,,47.126214986166424,,
1000000.0,512,2048,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/output.goal,True,260732.436782,,False,,ok,8824.132669,8599.175063014649,2048,428032,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n512/comp/sweeps/composed_runtime.csv,7554.133359686076,18649.687611400062,ok,results/final_scratch_rerun_20260627/grok_node_scaling/derived_lgs/grok_N512_lgs_from_stats.csv,8958.24441,19319.757993,missing,,,,,,,,,,,111.34867653246138,118.94228835511628,
