nodeId,channelId,prevRank,myRank,nextRank,pid,commId
005067,23,0,0,0,109937,0x87556359ce537c3
005067,24,0,0,0,109937,0x87556359ce537c3
005067,25,0,0,0,109937,0x87556359ce537c3
005067,26,0,0,0,109937,0x87556359ce537c3
005067,27,0,0,0,109937,0x87556359ce537c3
005067,28,0,0,0,109937,0x87556359ce537c3
005067,29,0,0,0,109937,0x87556359ce537c3
005067,30,0,0,0,109937,0x87556359ce537c3
005067,31,0,0,0,109937,0x87556359ce537c3
005067,0,0,0,0,109936,0x8354a86f041a06b4
005067,1,0,0,0,109936,0x8354a86f041a06b4
005067,2,0,0,0,109936,0x8354a86f041a06b4
005067,3,0,0,0,109936,0x8354a86f041a06b4
005067,4,0,0,0,109936,0x8354a86f041a06b4
005067,5,0,0,0,109936,0x8354a86f041a06b4
005067,6,0,0,0,109936,0x8354a86f041a06b4
005067,7,0,0,0,109936,0x8354a86f041a06b4
005067,8,0,0,0,109936,0x8354a86f041a06b4
005067,9,0,0,0,109936,0x8354a86f041a06b4
005067,10,0,0,0,109936,0x8354a86f041a06b4
005067,11,0,0,0,109936,0x8354a86f041a06b4
005067,12,0,0,0,109936,0x8354a86f041a06b4
005067,13,0,0,0,109936,0x8354a86f041a06b4
005067,14,0,0,0,109936,0x8354a86f041a06b4
005067,15,0,0,0,109936,0x8354a86f041a06b4
005067,16,0,0,0,109936,0x8354a86f041a06b4
005067,17,0,0,0,109936,0x8354a86f041a06b4
005067,18,0,0,0,109936,0x8354a86f041a06b4
005067,19,0,0,0,109936,0x8354a86f041a06b4
005067,20,0,0,0,109936,0x8354a86f041a06b4
005067,21,0,0,0,109936,0x8354a86f041a06b4
005067,22,0,0,0,109936,0x8354a86f041a06b4
005067,23,0,0,0,109936,0x8354a86f041a06b4
005067,24,0,0,0,109936,0x8354a86f041a06b4
005067,25,0,0,0,109936,0x8354a86f041a06b4
005067,26,0,0,0,109936,0x8354a86f041a06b4
005067,27,0,0,0,109936,0x8354a86f041a06b4
005067,28,0,0,0,109936,0x8354a86f041a06b4
005067,29,0,0,0,109936,0x8354a86f041a06b4
005067,30,0,0,0,109936,0x8354a86f041a06b4
005067,31,0,0,0,109936,0x8354a86f041a06b4
005067,0,0,0,0,109935,0xef109df61cbcc286
005067,1,0,0,0,109935,0xef109df61cbcc286
005067,2,0,0,0,109935,0xef109df61cbcc286
005067,3,0,0,0,109935,0xef109df61cbcc286
005067,4,0,0,0,109935,0xef109df61cbcc286
005067,5,0,0,0,109935,0xef109df61cbcc286
005067,6,0,0,0,109935,0xef109df61cbcc286
005067,7,0,0,0,109935,0xef109df61cbcc286
005067,8,0,0,0,109935,0xef109df61cbcc286
005067,9,0,0,0,109935,0xef109df61cbcc286
005067,10,0,0,0,109935,0xef109df61cbcc286
005067,11,0,0,0,109935,0xef109df61cbcc286
005067,12,0,0,0,109935,0xef109df61cbcc286
005067,13,0,0,0,109935,0xef109df61cbcc286
005067,14,0,0,0,109935,0xef109df61cbcc286
005067,15,0,0,0,109935,0xef109df61cbcc286
005067,16,0,0,0,109935,0xef109df61cbcc286
005067,17,0,0,0,109935,0xef109df61cbcc286
005067,18,0,0,0,109935,0xef109df61cbcc286
005067,19,0,0,0,109935,0xef109df61cbcc286
005067,20,0,0,0,109935,0xef109df61cbcc286
005067,21,0,0,0,109935,0xef109df61cbcc286
005067,22,0,0,0,109935,0xef109df61cbcc286
005067,23,0,0,0,109935,0xef109df61cbcc286
005067,24,0,0,0,109935,0xef109df61cbcc286
005067,25,0,0,0,109935,0xef109df61cbcc286
005067,26,0,0,0,109935,0xef109df61cbcc286
005067,27,0,0,0,109935,0xef109df61cbcc286
005067,28,0,0,0,109935,0xef109df61cbcc286
005067,29,0,0,0,109935,0xef109df61cbcc286
