nodeId,channelId,prevRank,myRank,nextRank,pid,commId
007089,4,36,37,38,97166,0x9bb79b7391685e09
007089,5,34,37,36,97166,0x9bb79b7391685e09
007089,6,38,37,39,97166,0x9bb79b7391685e09
007089,7,36,37,43,97166,0x9bb79b7391685e09
007082,0,27,28,29,74536,0x9bb79b7391685e09
007082,1,29,28,31,74536,0x9bb79b7391685e09
007082,2,31,28,34,74536,0x9bb79b7391685e09
007082,3,30,28,29,74536,0x9bb79b7391685e09
007082,4,27,28,29,74536,0x9bb79b7391685e09
007082,5,29,28,31,74536,0x9bb79b7391685e09
007082,6,31,28,34,74536,0x9bb79b7391685e09
007082,7,30,28,29,74536,0x9bb79b7391685e09
007042,0,12,13,14,138173,0x9bb79b7391685e09
007042,1,10,13,12,138173,0x9bb79b7391685e09
007042,2,14,13,15,138173,0x9bb79b7391685e09
007042,3,12,13,19,138173,0x9bb79b7391685e09
007042,4,12,13,14,138173,0x9bb79b7391685e09
007042,5,10,13,12,138173,0x9bb79b7391685e09
007042,6,14,13,15,138173,0x9bb79b7391685e09
007042,7,12,13,19,138173,0x9bb79b7391685e09
007097,0,47,48,49,5159,0x9bb79b7391685e09
007097,1,49,48,51,5159,0x9bb79b7391685e09
007097,2,51,48,54,5159,0x9bb79b7391685e09
007097,3,50,48,49,5159,0x9bb79b7391685e09
007097,4,47,48,49,5159,0x9bb79b7391685e09
007097,5,49,48,51,5159,0x9bb79b7391685e09
007097,6,51,48,54,5159,0x9bb79b7391685e09
007097,7,50,48,49,5159,0x9bb79b7391685e09
